id,source_name,source_type,source_url,source_doi,source_version,cation,anion,solvent,Concentration (mol/kg),Ionic Conductivity (mS/cm),Viscosity (mPa·s),Cation's Diffusivity (m²/s),Anion's Diffusivity (m²/s),Solvent's Diffusivity (m²/s),Coordination Number (Cation ← Anion),Coordination Number (Cation ← Solvent),Density (g/cm³),cation_name,anion_name,anion_smiles,anion_pubchem_cid,solvent_name,solvent_smiles,solvent_pubchem_cid
3236.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEA,2.0,4.638568015,5.186737786,8.6e-11,1.32e-10,1.5e-10,1.137274074,3.90464321,1.2014667,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
3237.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEA,2.5,5.337234974,7.791437985,6.37e-11,8.97e-11,9.68e-11,1.697775862,3.461646045,1.2362162,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
3238.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEA,3.0,4.584641567,8.186664989,4.49e-11,6.18e-11,6.2e-11,2.351790295,2.984184575,1.2663304,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
3239.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEA,3.5,3.6866476,9.999933872,3.81e-11,5.07e-11,4.97e-11,2.825472561,2.627318598,1.2928887,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
3240.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEA,4.0,4.044938291,10.40196752,2.93e-11,3.64e-11,3.66e-11,3.240452804,2.325876881,1.3157261,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl acetate,CC(=O)OCCF,10016.0
3241.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,0.5,3.93050087,6.837683695,8.85e-11,1.53e-10,1.55e-10,0.122355263,15.85531579,1.5032642,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3242.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,1.0,4.421126475,12.82970621,4.83e-11,6.86e-11,7.87e-11,0.269098976,15.24190956,1.5409891,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3243.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,1.5,4.560610322,20.111156,2.72e-11,3.99e-11,4.23e-11,0.654806147,4.626901891,1.5673067,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3244.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,2.0,1.529712902,23.2902153,2.02e-11,2.18e-11,2.7e-11,1.235482537,12.22280239,1.5891749,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3245.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,2.5,1.51066554,27.09071828,1.27e-11,1.28e-11,1.65e-11,1.879231707,10.54771189,1.6147741,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3246.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,3.0,2.055850262,28.7628056,8.7e-12,8.07e-12,1.05e-11,2.423681579,9.077352632,1.6397214,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3247.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,3.5,1.640616516,28.57369815,7.38e-12,6.89e-12,9.08e-12,2.808835664,7.886949301,1.6573537,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3248.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEC,4.0,0.761478697,29.26503495,5.36e-12,4.78e-12,6.57e-12,3.172035789,6.9336,1.680502,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethylene carbonate,C1C(OC(=O)O1)F,2769656.0
3249.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,0.5,0.493051947,4.251752969,8.69e-11,9.03e-11,3.04e-10,2.256076159,9.740751656,1.3659441,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3250.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,1.0,0.891638147,6.244477444,5.42e-11,5.73e-11,1.51e-10,2.370164948,9.450582474,1.3965779,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3251.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,1.5,0.914024202,12.91736104,1.79e-11,2.03e-11,4.91e-11,2.403172619,8.810275,1.4440567,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3252.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,2.0,0.675132029,15.71327034,7.32e-12,9.18e-12,1.92e-11,2.740642329,8.086214418,1.4683168,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3253.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,2.5,0.403564356,20.93332225,3.44e-12,4.27e-12,9.62e-12,3.272959356,6.954404908,1.5036904,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3254.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,3.0,0.249968265,26.02994631,1.87e-12,2.23e-12,3.94e-12,3.596320106,6.010420635,1.5354071,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3255.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,3.5,0.249470338,22.28601438,1.45e-12,1.82e-12,2.92e-12,3.934906323,5.268418033,1.5579043,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3256.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,FEMC,4.0,0.292360988,41.20052169,1.26e-12,1.65e-12,2.43e-12,4.019587302,4.679746032,1.5703882,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Fluoroethyl methyl carbonate,COC(=O)OCC(F)(F)F,17761042.0
3257.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,0.5,2.635169699,3.008018004,1.85e-10,2.9e-10,4.02e-10,0.035197115,10.11734615,1.1253676,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3258.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,1.0,9.825857252,5.123467231,1.47e-10,1.83e-10,2.67e-10,0.0548867,10.09263547,1.1650778,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3259.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,1.5,8.735225093,7.091069755,8.98e-11,1.18e-10,1.53e-10,0.146863636,9.904723906,1.2023225,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3260.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,2.0,7.137567359,10.04072478,5.05e-11,7.16e-11,8.92e-11,0.278683938,9.771777202,1.2341979,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3261.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,2.5,5.306180952,14.33702812,3.25e-11,3.56e-11,4.58e-11,0.581634043,9.261189362,1.2666357,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3262.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,3.0,3.883375843,15.87914181,2.56e-11,2.61e-11,3.43e-11,1.116858182,4.121271818,1.289272,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3263.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,3.5,2.338367775,16.1410812,2.22e-11,2.02e-11,2.77e-11,1.659585327,3.661607656,1.3105524,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3264.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GBL,4.0,1.691691159,17.09329444,1.9e-11,1.5e-11,2.19e-11,2.257222857,3.174597857,1.3359356,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,γ-butyrolactone,C1CC(=O)OC1,7302.0
3265.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,0.5,0.364440485,27.72678146,2.06e-11,1.31e-11,1.79e-11,0.278128571,5.271328571,1.001237,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3266.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,1.0,0.58989805,29.29098143,1.02e-11,8.58e-12,1.12e-11,0.394836585,5.164587805,1.0402233,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3267.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,1.5,0.401156342,33.30741406,8.28e-12,6.71e-12,7.46e-12,0.639988294,4.926468227,1.0757137,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3268.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,2.0,0.557912862,39.29264872,5.66e-12,4.18e-12,4.89e-12,0.74116838,4.795282776,1.1075101,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3269.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,2.5,1.478710863,44.97423165,5.31e-12,3.39e-12,3.69e-12,0.918151899,4.619161392,1.1400926,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3270.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,3.0,0.402278738,49.46315397,2.82e-12,2.23e-12,2.08e-12,1.15518018,4.414400901,1.1735851,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3271.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,3.5,0.3048208,56.51044056,2.84e-12,2.03e-12,2.08e-12,1.360693038,4.201148734,1.1954996,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3272.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,GN,4.0,0.504763751,52.15660885,2.29e-12,1.54e-12,1.6e-12,1.633460284,3.913021277,1.2236495,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Glutaronitrile,C(CC#N)CC#N,10994.0
3273.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,0.5,4.051569776,3.766987576,1.2e-10,2.38e-10,2.97e-10,0.086666667,2.785747619,1.099757,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3274.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,1.0,6.608704492,6.776128069,7.26e-11,1.32e-10,1.58e-10,0.130834146,2.612456098,1.1415798,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3275.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,1.5,2.307807839,9.834600818,3.64e-11,6.31e-11,7.68e-11,0.21792,2.631953333,1.1788488,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3276.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,2.0,2.165852541,15.61625878,2.6e-11,3.58e-11,4.79e-11,0.403175641,2.495011538,1.2115099,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3277.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,2.5,1.29595711,18.87514601,1.17e-11,1.73e-11,2.2e-11,0.664654737,2.304837895,1.2467652,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3278.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,3.0,2.326303807,28.67712728,5.81e-12,8.36e-12,1.06e-11,0.91294964,2.156839029,1.2781496,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3279.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,3.5,2.035121238,35.04747849,3.16e-12,4.47e-12,6.01e-12,1.262609795,2.011037915,1.3011323,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3280.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MA,4.0,0.683876674,33.31250859,2.12e-12,2.44e-12,2.96e-12,1.599914306,1.866228754,1.329418,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl acetoacetate,CC(=O)CC(=O)OC,7757.0
3281.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,0.5,1.963689947,2.706670332,1.53e-10,2.15e-10,3.64e-10,0.957215909,3.950477273,0.95233137,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3282.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,1.0,3.270497881,6.461863085,9.04e-11,1.22e-10,1.98e-10,0.920488304,3.886549708,0.99355467,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3283.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,1.5,3.783938352,9.699312148,3.91e-11,7.09e-11,9.86e-11,1.066926587,3.770686508,1.035628,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3284.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,2.0,3.80879597,11.71084798,2.76e-11,4.27e-11,5.46e-11,1.274152439,3.62264939,1.0703247,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3285.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,2.5,3.13781484,14.0026248,1.68e-11,3.37e-11,3.09e-11,1.659753731,3.372783582,1.1002368,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3286.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,3.0,1.640208381,17.46096775,1.21e-11,2.23e-11,1.89e-11,2.104897246,3.079158898,1.1293878,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3287.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,3.5,1.985983574,18.00737013,1.22e-11,1.76e-11,1.58e-11,2.684426716,2.712587199,1.15742,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3288.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MB,4.0,0.636670761,19.90461105,8.21e-12,1.21e-11,1.07e-11,3.027124172,2.399855132,1.184129,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl butyrate,CCCC(=O)OC,12180.0
3289.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,0.5,4.984680846,3.545640473,1.58e-10,2.29e-10,4.08e-10,0.519052632,2.502539474,1.1172045,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3290.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,1.0,4.797389936,5.34209779,1.14e-10,1.37e-10,2.45e-10,0.74378733,2.497056561,1.1563704,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3291.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,1.5,3.697530774,8.956902152,5.29e-11,7.13e-11,1.18e-10,0.876795031,2.30046118,1.2011295,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3292.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,2.0,5.213014887,16.042461,2.44e-11,3.28e-11,6.06e-11,1.057032297,2.035316986,1.2412445,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3293.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,2.5,1.387970338,27.73918992,9.41e-12,1.38e-11,2.42e-11,1.134270138,2.301018664,1.2773973,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3294.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,3.0,0.709545019,28.7940295,6.56e-12,6.95e-12,1.38e-11,1.362601852,2.177465488,1.3023873,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3295.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,3.5,0.803294134,40.46534224,3.38e-12,3.89e-12,7.14e-12,1.535205926,2.046678519,1.3306558,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3296.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,MP,4.0,0.886708063,35.44745364,2.24e-12,2.61e-12,4.25e-12,1.788484064,1.93347012,1.3478535,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Methyl pyruvate,CC(=O)C(=O)OC,11748.0
3297.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,0.5,2.749302292,9.906388957,5.26e-11,8.29e-11,1.13e-10,0.041653509,5.027495614,1.2479592,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3298.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,1.0,1.364863284,14.35709642,3.23e-11,5.35e-11,6.39e-11,0.101493213,4.958325792,1.2807767,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3299.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,1.5,1.839154312,19.26072965,1.72e-11,2.18e-11,3.1e-11,0.237763975,4.861173913,1.3086872,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3300.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,2.0,0.305485714,23.80038585,6.78e-12,8.5e-12,1.2e-11,0.66461244,4.490380383,1.3420596,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3301.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,2.5,0.677385616,28.07341777,5.7e-12,6.05e-12,9.43e-12,1.350806483,3.900413556,1.3646267,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3302.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,3.0,0.438124055,27.46947672,4.02e-12,3.51e-12,6.48e-12,1.988198653,3.369568182,1.3915067,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3303.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,3.5,0.431759173,36.69056837,2.88e-12,2.25e-12,3.77e-12,2.56754963,2.884484444,1.4187874,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3304.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,PC,4.0,0.391084467,40.30149846,2.72e-12,2.1e-12,3.18e-12,2.882465471,2.581197875,1.44598,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Propylene carbonate,CC1COC(=O)O1,7924.0
3305.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,0.5,0.012982203,117.5567233,9.46e-14,1.24e-13,7.48e-14,0.092068966,4.91587069,1.0899547,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
3306.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,1.0,0.010832622,72.21867481,1.2e-13,9.42e-14,7.56e-14,0.281831111,4.678751111,1.1296813,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
3307.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,1.5,0.014421342,124.7058502,1.5e-13,1.18e-13,7.85e-14,0.383890244,4.618246951,1.1623582,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
3308.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,2.0,0.028060144,231.2203534,1.52e-13,7.8e-14,7.9e-14,0.565116471,4.487063529,1.1958781,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
3309.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,2.5,0.02403903,163.3297423,2.54e-13,1.18e-13,1.03e-13,0.630154739,4.38155029,1.2266434,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
3310.0,OEDB computational,computed_md,https://oedb.jp,10.1038/s41524-026-02093-y,2026-05-11,Li,PF6,SN,3.0,0.029619196,164.5910433,1.48e-13,8.8e-14,8.01e-14,0.706245033,4.307476821,1.2560456,Lithium,Hexafluorophosphate,F[P-](F)(F)(F)(F)F,9886.0,Succinonitrile,C(CC#N)C#N,8062.0
