source_id,source_type,source_name,doi,salt,temperature_c,concentration,concentration_unit,solvent_a,ratio_a,solvent_b,ratio_b,solvent_c,ratio_c,solvent_ratio_basis,component_count,solubility_mole_fraction,fully_dissolved,conductivity,conductivity_unit,viscosity_mpas,phase_stable_24h,phase_stable_7d,relative_uncertainty,notes
CALiSol-23:9194,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.752972973,mol/kg,EC,70.0,PC,30.0,,,w,2,,True,3.158823529,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9201,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.866486486,mol/kg,EC,70.0,PC,30.0,,,w,2,,True,2.911764706,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9209,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.983243243,mol/kg,EC,70.0,PC,30.0,,,w,2,,True,2.629411765,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9217,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,1.093513514,mol/kg,EC,70.0,PC,30.0,,,w,2,,True,2.347058824,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9228,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.158730159,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,1.992063492,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9239,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.250793651,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,2.579931973,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9250,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.311111111,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,2.876417234,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9261,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.368253968,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.065192744,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9272,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.425396825,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.182539683,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9283,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.488888889,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.229591837,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9294,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.558730159,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.277777778,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9305,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.638095238,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.220521542,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9316,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.733333333,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,3.094671202,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9327,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.844444444,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,2.935941043,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9338,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.958730159,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,2.706349206,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9349,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,1.063492063,mol/kg,EC,30.0,PC,70.0,,,w,2,,True,2.475056689,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9357,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.151351351,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.0,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9365,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.232432432,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.588235294,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9373,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.294594595,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.911764706,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9381,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.356756757,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.117647059,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9389,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.418918919,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.264705882,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9397,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.486486486,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.323529412,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9405,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.564864865,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.294117647,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9413,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.651351351,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.235294118,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9421,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.759459459,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,3.088235294,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9429,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.875675676,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.852941176,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9438,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.997297297,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.558823529,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9448,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,1.118918919,mol/kg,EC,60.0,PC,40.0,,,w,2,,True,2.264705882,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9459,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.028571429,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,0.676691729,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9470,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.052380952,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,1.091478697,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9481,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.071428571,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,1.34962406,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9492,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.095238095,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,1.711779449,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9503,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.119047619,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,2.021303258,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9514,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.142857143,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,2.22556391,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9525,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.166666667,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,2.535087719,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9536,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.2,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,2.789473684,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9547,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.228571429,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,3.097744361,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9558,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.271428571,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,3.296992481,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9569,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.30952381,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,3.550125313,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9580,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.352380952,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,3.749373434,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9591,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.395238095,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,3.895989975,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9602,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.438095238,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,4.042606516,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9613,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.49047619,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,4.081453634,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9624,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.542857143,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,4.172932331,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9635,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.59047619,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,4.160401003,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9646,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.633333333,mol/kg,PC,50.0,DEC,50.0,,,w,2,,True,4.149122807,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9657,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.0375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,0.847457627,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9668,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.078125,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,1.491525424,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9679,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.10625,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,1.86440678,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9690,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.13125,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,2.203389831,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9701,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.159375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,2.508474576,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9712,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.1875,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,2.745762712,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9723,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.21875,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.016949153,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9734,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.25625,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.254237288,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9745,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.29375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.457627119,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9756,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.3375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.627118644,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9767,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.38125,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.762711864,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9778,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.428125,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.86440678,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9789,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.475,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.905084746,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9800,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.52375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.905084746,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9811,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.58,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.86440678,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9822,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.64,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.783050847,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9833,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.70375,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.701694915,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9842,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.75625,mol/kg,PC,70.0,DEC,30.0,,,w,2,,True,3.538983051,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9985,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.134509112,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,1.784832451,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:9996,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,19.5,0.227261457,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,2.424162257,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10008,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.282823403,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.394179894,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10019,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.3384812,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.636684303,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10030,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.3942668,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.835097002,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10041,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.460308514,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.967372134,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10052,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.528554814,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,4.0335097,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10063,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.60705723,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,4.0335097,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10071,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.705880173,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.967372134,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10075,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.719139637,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,0.087301587,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10086,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.817099916,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.791005291,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10097,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.928447461,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.570546737,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10103,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,1.033820259,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,3.328042328,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10109,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,1.042702502,mol/kg,EC,10.0,PC,90.0,,,w,2,,True,0.26366843,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10120,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.052830189,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,1.254524451,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10131,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.067924528,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,1.53715826,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10142,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.083018868,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,1.819792068,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10153,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.105660377,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,2.141701964,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10164,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.128301887,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,2.504428186,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10175,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.154716981,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,2.825567963,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10186,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.18490566,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,3.14593762,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10197,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.218867925,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,3.506353485,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
CALiSol-23:10208,conductivity,CALiSol-23,10.1149/1.1833611,LiBOB,29.4,0.256603774,mol/kg,PC,40.0,DEC,60.0,,,w,2,,True,3.784366577,as reported by CALiSol-23,,,,,Parsed from public CALiSol-23 conductivity table; ratios normalised to percent.
